"<div class=""section1""><div class=""Normal"">NEW DELHI: BJP president Venkaiah Naidu announced on Monday that the party would project both Prime Minister Vajpayee and DPM L K Advani, the former as <span style="""" font-style:="""" italic="""">Vikas Purush</span> and the latter as <span style="""" font-style:="""" italic="""">Lauh Purush</span>, in the run-up to the general elections next year.<br /><br />In a significant departure from the last general elections, when the BJP had put Vajpayee at the centre of its campaign with the slogan, ``Tried, Tested and Proven'''', the spotlight will now be shared by both.``Our campaign will focus on both - Vajpayee as the Vikas Purush, the leader who brought development to the nation, and Advani, the Lauh Purush, the Iron Man,'''' said Naidu.<br /><br />Asked whether his announcement marked a shift in poll strategy, Naidu said: ``He (Advani) is now the DPM. The <span style="""" font-style:="""" italic="""">Lauh Purush</span> is solidly behind the <span style="""" font-style:="""" italic="""">Vikas Purush</span>. Hence, both leaders are being projected.''''<br /><br />The announcement comes in the wake of the two-day meeting of the BJP state presidents in Hyderabad, attended by Advani, at a time when the PM is abroad. Not just that, at the NDA rally in the capital in April, it was underlined that Vajpayee would be projected as the prime ministerial candidate in the next elections. It also comes close on the heels of Vajpayee''s ministerial reshuffle, in which Advani and Naidu had their say.<br /><br />Naidu also announced that the BJP line on Hindutva issues such as conversion and population control would be put across in an ambitious mass contact programme ahead of the Lok Sabha elections. A ``brainstorming session'''' to be attended by top party leaders is slated for later this month. The logistics and details of the ``Jan Sampark Abhiyan'''', which promises to ``touch'''' every voter, every home and every village, was being worked out and would be given final shape by month-end.<br /><br />Good governance and development will be the BJP''s focus for the assembly and Lok Sabha polls, Naidu said, adding that the party would express its viewpoint on subjects such as the NCERT syllabus, conversions, cow slaughter, infiltration, population control, quota for forward castes and scrapping of the IMDT Act in Assam during the campaign.<br /> </div> </div>"	1
JAIPUR: Four persons, including a girl were killed and at least ten injured in a severe dust storm that hit Rajasthan''s Alwar district, a senior official said here on Friday.In the Bhiwadi industrial area, 85 km from Alwar, a labourer was killed in a scrap factory after tin sheds fell on him due to storm on Thursday night, while a cyclist was hit by a flying tin at Harchanpura village, the police said.In a coincidence of accidents, the cyclist''s daughter who was at her village home was also killed when a portion of the house collapsed. And in Mundana village, an aged person was buried alive as a temporary shed collapsed on him.Power supply was disrupted in many areas and many trees got uprooted on the district highways due to the storm, he said.An ex-gratia payment of Rs 10,000 each to next of the kin of deceased and Rs 2000 to the injured have been announced.	1
"WASHINGTON: The $3-billion aid package was only a third of what Pakistan wanted and half of what it expected. The US President bluntly rejected pleas for F-16s fighter planes and suo motu raised the issue of democracy in Pakistan. And American officials made it clear the aid was contingent on Pakistan treading a straight and narrow path on non-proliferation and terrorism.Not exactly a meeting of hearts and minds, you''d think.But for Pakistan''s military ruler Pervez Musharraf, it was day in the sun in more ways than one. The first South Asian ruler -- and only among the half a dozen worldwide -- to be invited by George Bush to the Presidential retreat at Camp David, Musharraf reveled in the outing, looking as fit and relaxed as his host on a warm summer day on which the temperature touched 92 deg F (33 deg C). The two men emerged from their 90-minute meeting to address the media dressed almost identically -- tie-less and wearing light jackets -- while spouses Laura Bush and Sehba Musharraf repaired to discuss other matters. From their easy exchanges it was evident that Bush liked Musharraf; his problem was not with the military man but the policies he had pursued or not pursued. ""President Musharraf is a courageous leader and a friend of the United States,"" Bush gushed, despite having reminded him about the need for greater democracy in Pakistan. ""He''s working to build a modern Pakistan that is tolerant and prosperous.""Musharraf too was all simpering exuberance and not even Bush''s subtle rebuke on the extremist path Pakistan chose to travel -- and now promised to reverse -- could dampen his enthusiasm.""I am extremely grateful, particularly honoured and touched by his special gesture in arranging our meeting in Camp David... especially on a Tuesday,"" he gloated. ""This is certainly a typical example of his warmth and cordiality towards me as a person and towards Pakistan.""A senior administration official involved in the meeting later told reporters that the atmosphere was very cordial, very friendly and the two men ""genuinely like and respect each other"".There were a number of subliminal and nuanced messages in the remarks by the two men. Bush, for instance, praised the ""industry and the talents of Pakistani Americans"", a sorely needed balm considering his homeland security department has devastated the lives of many innocent workaday Pakistanis in US.The Musharraf regime has been criticised for not being sensitive to the plight of US-based Pakistanis, including many white collar professionals, who have suffered because of their home country extremist reputation fostered by the military. Musharraf in turn tried to gamely pin down Bush on the F-16 issue and the purported threat from India outlined by a reporter, kidding, ""You are never going to escape this (question).""But at the end of the day, the enduring image remained of two men who were comfortable with each other even if their establishments distrusted each other. Gen Musharraf clearly remains Washington''s favourite dictator."	1
MUMBAI: The investigating officer in the case against Bharat Shah and others charged with aiding underworld activities told the special court on Tuesday that he had identified gangster Chhota Shakeel's voice in the intercepted conversation.Investigating officer of the case assistant police commissioner Shankar Kamble who was in the witness stand described the role played by Shah, film producer Nazim Rizvi and two other accused in the conspiracy hatched by Karachi-based gangster Chhota Shakeel to target film personalities for extortion.In response to questions asked by public prosecutor Rohini Salian, Mr Kamble, the 74th witness to depose, said that in 2000 some senior police officers had a meeting to discuss ways of controlling the rise in underworld activities in the city.Mr Kamble said the police found that three Dubai-based numbers were being used by Shakeel to keep in touch with his henchmen in Mumbai. He said after getting permission from the police commissioner to intercept calls he had recorded 33 telephonic talks between Shakeel and film personalities including one with Shah, Rizvi, Sanjay Dutt, Mahesh Manjrekar, Sanjay Gupta and Harish Sughand.Earlier, fourteen witnesses including film personalities, Sanjay Dutt, Mahesh Manjrekar, Sanjay Gupta and Rakesh Roshan had turned hostile by not supporting the prosecution's case.Mr Kamble said police inspector Sunil Temkar had identified Shakeel's voice in one of the interceptions. He said that as he had twice had a lengthy conversation with Shakeel he too identified the gangster's voice. He said the taped conversations revealed that Shakeel was in constant touch with Rizvi.In the deposition which would continue on Wednesday, Mr Kamble said the intercepted talks also revealed that Shakeel was trying to take over'' he film industry and had threatened a number of film personalities. He said some money had also been transferred from Mumbai to Dubai and received by Shakeel.	0
"NEW Delhi: Disagreeing with the Government''s ""dogmatic"" policy on Iraq, senior VHP leader Praveen Togadia on Saturday said India''s economic and civilisational interest lay in adopting a pro-American stand.Togadia, who had stirred a hornet''s nest with his earlier statement supporting US and forced VHP to disown it, charged the Government with ""repeating the Gujral doctrine"" which led to the displacement of thousands of Indians from the Gulf during the previous war.""Foreign policy should not be dogmatic. Iraq today owes us 120 million US dollars. We have one oil well. Finally, George Bush will have his say and post-war there will be an economic boom. We should see our economic interest,"" Togadia said answering questions at a public lecture organised by the Image India Foundation.""India''s civilisational and economic interest lies in being pro-US. We can achieve Pakistan via Baghdad, which we could not via Kargil,"" he asserted.Togadia also suggested a ""civilisational treaty"" between Russia, US, India and Israel to counter Islamic fundamentalism.He said infiltration from Bangladesh ranked second only in terms of priority for VHP after Ram temple and plans were afoot to build a mass movement on the issue."	1
HYDERABAD: Congress Legislature Party (CLP) leader Y S R a -jasekhara Reddy has asked Dwcra groups to corner the government during the forthcoming 'Mahila-Rythu' Janmabhoomi for failing to fulfil the promises made during the previous grama sabhas.The CLP leader, in a statement issued here on Sunday, asked the Dwcra groups to demand the government to release the revolving fund to all self-help groups, who had completed six months, pay salaries to anganwadi workers and also put pressure on the Centre to reduce the price of cooking gas.Reddy accused chief minister N Chandrababu Naidu of making false promises to women only to gain votes. Stating that Naidu had transformed the state into a 'Madhyam Andhra Pradesh' with the indiscriminate issue of licences to liquor shops, the CLP leader asked Naidu to waive tax on gas cylinders. He ridiculed the chief minister for promising cell phones to Dwcra women, while the latter were demanding marketing facilities for their products.Reddy demanded that the government refrain from collecting 15 per cent interest on loans to Dwcra groups, while the groups were only being paid three per cent interest on their deposits.The CLP leader recalled that Naidu had not fulfiled any of the promises made to women prior to the 1999 elections that include four lakh house-sites, 40,000 ration shops, revolving fund to Dwcra groups, 1.5 lakh old-age pensions, girl child scheme, free education for girls and banks.	0
KOLKATA: Reports of a Bangladeshi couple stranded with three children at the no-man's land late in February were dismissed casually by the media. This was neither new nor as dramatic as the 213 Bangladeshi snakecharmers who had found themselves similarly sandwiched between a section of belligerent BSF jawans on one side and equally hostile jawans of Bangladesh Rifles.But the media did highlight the couple's desperate plea for 'mercy killing' after being forced to live in the open for nearly a week, with no access to either food or water.While both the BSF and the BDR highlighted the case as the handiwork of the other, the couple disappeared into the morning mist , after a week-long standoff in North Dinajpur, as mysteriously as the snake charmers had melted away from Coochbehar district's Satgachi border earlier in the month. With the war of words hotting up and with both the BSF and the BDR claiming to have outsmarted the other, the real issue has got buried.Poor Bangladeshis travelling to India in search of livelihood, influx of persecuted minorities from Bangladesh and movement of both Indian and Bangladeshi smugglers have all been painted with the same brush. They are all described as 'infiltrators', armed men coming surreptitiously for subversion. Respective national interest has cast a shadow on human rights, comments Ratneswar Bhattacharjee, a scholar on Bangladesh affairs. aAll cry for human rights have stopped at the no man's land.aObservers, however, have found a method in the madness. Elections in both countries, they feel, are responsible for raising the pitch. Till recently, claim these observers, Bangladesh and BDR rarely objected to Bangladeshis being sent back by India. But the Khaleda Zia-Jamat government decided to resist the push backs with an eye on the upazilla polls in Bangladesh, claims a BSF official. Recently held Assembly election in Tripura and upcoming panchayat elections in West Bengal, slated for May this year, might similarly have prompted West Bengal chief minister Buddhadeb Bhattacharjee to tacitly toe the line of the NDA government at the Centre.Although the state BJP ideologue Sabyasachi Bagchi accepts that the national growth rate of Indian Muslims from 9.9 per cent in 1951 to 12 per cent in 2001 is 'normal', he vents his fear of millions of Bangladeshis swamping the Hindus and pave the way for a greater Bangladesh. Uncharacteristically, Buddhadeb Bhattacharjee has maintained a studied silence on the issue.His proximity to the deputy prime minister and BJP hardliner, Lal Krishna Advani, embarrasses his colleagues in the Left Front. The frequency with which BJP leaders have ben quoting Bhattacharjee on the 'minority issue' has also made squirm. Bangladeshi diplomats, however, recall that Bhattacharjee had expressed worries the Tripura poll as CPM's were being killed by tribal insurgents, and also about the separatist 'Kamtapuris' in North Bengal when the Bangladesh's foreign minister called on him month.aBangladeshis travelling to India in search of livelihood, influx of minorities from Bangladesh and movement of Indian and Bangladeshi smugglers have all been painted infiltrators - armed men coming for subversion.aBJP accepts the national growth rate of Muslims is 'normal', but it vents fear millions of Bangladeshis swamping the Hindus and pave the way for a greater Bangladesh.	1
"VADODARA: Deputy mayor Shailesh Sotta Mehta finally put his papers down after a district court decision, headed by extra assistant judge K I Kachia, here turned down his plea on issuing a stay over the no-confidence motion initiated by the BJP-led board against him in the Vadodara Municipal Corporation (VMC).The matter has been lying pending in the district court since April 19, when the municipal board placed a requisition in the general board.The court, in its verdict quoting rule 6(5) of section 457 of the Bombay Provisional Municipal Corporation (BPMC) Act, mentions, ""No direct ''vote of no confidence'' shall be moved unless notice of it is given to the councillors of the general meeting through an agenda, at least, one week in advance of the date in which the vote of no confidence is to be moved.""Senior officials in the VMC, however, say that the rule does not mention as to who could be removed by calling a no-confidence motion.""I placed my resignation as soon as I heard the decision,"" says Shailesh Sotta Mehta.""The BJP''s demand that should have resigned on moral grounds finds no mention in the BPMC Act and their case rests on loose ground,"" adds Mehta.BJP insiders privately admit that Mehta''s resignation has sparked off a race for the now vacant seat with both Dilip Kothari and Suresh Rajput in the fray for the coveted post. They further add that according to an agreement between the contending candidates and the BJP, Kothari would hold the post for the new term in October, while Rajput is supposed to hold it in the following year.However, sources say that senior members of the BJP, like former BJP city unit president K K Shah, BJP spokesman Nalin Bhatt, and MP Jaya Thakker are against Kothari and Rajput holding the post as their alignment with the BJP as Independent candidates has been mired with controversies."	1
"AHMEDABAD: Memories of the earth-quake two years back came back to haunt Amdavadis on Wednesday morning when housing quarters of fire brigade personnel at Jamalpur began ""trembling"".The dreaded rattle of utensils cou-pled with flower vases dropping from shelves and from atop television sets, as if swiped by an invisible force, sent a wave of panic across the city as hun-dreds gathered to see for themselves this bizarre phenomenon.The mysterious vibrations lasted for more than three hours as a deputy collector from the district collectorate and Ahmedabad Fire Brigade (AFB) personnel rushed to the spot to take stock. Barring a few cracks on walls of houses, there was no other damage or casualty.It all began around 9.30 am, when firemen with their families in tow rushed out of the 50-odd houses that are located right behind the Jamalpur fire station.Later, around 3.45 pm, another vi-bration lasting for five minutes was felt at the same location. Senior fire-men including the chief fire officer Bipin Jadeja rushed to the spot. These tremors were felt mostly in the single-storey structures. Walls of these three houses shook perceptibly, raising a din as beds, chairs and other household goods trembled to the shocks.Niruben Bhagora, wife of fireman Narsinhbhai Bhagora, recounted ""We rushed out of our quarters as we felt the earth trembling."" Bhagora''s fresh-ly repaired quarter has developed a crack in one of the rooms after Wednesday''s tremors.But, the effect was lesser on the two low rises in the same premises. The alarm raised by the residents drew people out of houses. The boundary wall, however, did seem to be in grip of this strange vibration.Divisional fire officer M F Dastoor said, ""These RCC structures which are more than two-decade-old were re-paired meticulously after being dam-aged by the earthquake in 2001. The cause of these vibrations has not been identified as yet.""Later, the AMC commissioner P Panneervel reached Jamalpur right on time to feel another mysterious vi-bration in the evening. ""I felt the vi-brations myself. Experts have been called to throw light on this phenome-non,"" said Panneervel.A team of officials, including a geol-ogist from the district collectorate, led by city deputy collector Gaurav Pra-japati reached the spot soon after the second vibration. Prajapati said, ""Ex-perts along with a seismograph have been called from Rajkot to investi-gate."" A fortnight back, a similar vibra-tion in a school at Harni in Vadodara had created panic and had to be evac-uated.Similar tremors, along with mysterious blasts, have been reported in a wide area in and around Rajkot in Saurashtra for the last couple of months which has so far remained un-explained despite the presence of nu-merous teams of experts."	0
"MUMBAI: BJP''s three-day ''chintan baithak'' brainstorm session here appears to have endorsed Prime Minister Vajpayee''s suggestion to contest the next Lok Sabha poll on the issue of development (''vikas'') and not national security.How to gear the organisation for the coming round of five assembly and the next Lok Sabha polls by showcasing the BJP-led NDA coalition''s achievements, with a stress on programmes developed for the poor, was the central theme at the session, it is learnt. The party plans to seek a mandate to re-elect the BJP to enable the party to complete the work.Deputy Prime Minister L K Advani''s speech at the conclusion of the conclave indicated the leadership controversy had been put aside; he asked everyone to work under Vajpayee for a win in the next polls. And though he spoke on national security, Advani chose to stress the importance of the development issue. The party also made clear its conviction of Hindutva being an integral part of the BJP ideology. ""We are of the opinion that a beautiful Ram temple must be constructed at Ayodhya. What modalities to adopt should be chosen by the government,"" party president Venkaiah Naidu said."	1
"<div class=""section1""><div class=""Normal"">NEW YORK: With war seemingly imminent in the Gulf, the US has prepared a list of several senior Iraqi officials, including Saddam Hussein''s two sons, who would be tried for war crimes or crimes against humanity after an American-led attack on Iraq, a senior American official was quoted as saying.<br /><br />In addition to Hussein himself, the list includes members of his inner circle who sit atop a hierarchy of 2,000 members of the Iraqi elite who were previously identified by the American intelligence agencies.But only now are the names of the top group being made public, the <span style="""" font-style:="""" italic="""">New York Times </span>reported.<br /><br />Administration officials were quoted as saying that they had planned to send the list of people to Baghdad with a delegation from the Arab League with hopes of persuading the men to leave the country with Hussein as way to avoid a war. But the league, consumed by internal bickering and a brush-off from the Iraqi government, called off the trip that had been planned for Friday.<br /><br />Administration officials said they were making the list public now partly out of frustration, but also as part of the continuing psychological campaign against the Iraqi elite. <br /><br />President Bush and his senior advisers have repeatedly warned Hussein''s loyalists that they have a choice between exile or prosecution.<br /><br />In addition to Hussein''s two sons, Uday and Qusay, the list included Ali Hassan al-Hamid, who was the governor of Iraqi-occupied Kuwait in 1990-91, and Muhammad Hamza al-Zubaidi, who the administration says was responsible for atrocities against the Shiites living in southern Iraq in early 1991. <br /><br />""This is the group that we would expect to depart if there''s a departure or that we''d expect to apprehend if there''s a use of force,"" a senior administration official said. ""They are wanted for the crimes of the regime.""<br /><br />If they were to leave and there was a new leadership willing to disarm the country, the official said, then it could avoid war. </div> </div>"	1
"NEW DELHI: The government went on a spending spree on Saturday. The Cabinet Committee on Economic Affairs (CCEA) cleared a slew of welfare schemes worth thousands of crore of rupees. Many of these schemes were pending for months. They were taken up in a bunch by the CCEA on the eve of the PM''s China visit.In a follow-up to the PM''s Independence Day announcement, the CCEA approved an additional Rs 700 crore for three schemes for improving drinking water supply in rural India.To promote industry and tourism in north-eastern states, the CCEA cleared Rs 175 crore to Indian Airlines subsidiary, Alliance Air, during 2002-07 for running additional flights.It approved an outlay of Rs 250 crore in the 10th plan to provide impetus to population stabilisation efforts in the eight states lagging behind in reaching the family planning goals.It approved another programme assisted by the UN Population Fund that aims to support country''s goal of population stabilisation at national and state levels at a cost of Rs 365 crore.The CCEA also cleared two special programmes under the Rashtriya Shram Vikas Yojna for Bihar and the Kalahandi-Bolangir-Koraput districts in Orissa. These two programmes will cost Rs 1,200 crore.It rounded up its welfare concerns with a decision to provide a hike in the the MSP for the jute growers. The main TD-5 grade jute will fetch a MSP of Rs 860 per quintal, up Rs 10 for the 2003-04 season.Under the PM''s drinking water programme, three schemes were approved: Installation of 1 lakh hand pumps in water-scarce areas, drinking water in one lakh primary schools in rural areas and revival of one lakh traditional sources of drinking water.""The implementation of the schemes would require an additional Rs 700 crore to be released in two tranches of Rs 350 crore each in two years,"" said an official spokesperson."	1
"<div class=""section1""><div class=""Normal"">AHMEDABAD: Two days before Haren Pandya was killed, the Gujarat police had received information about two sharpshooters having sneaked into Ahmedabad. But they failed to act on this bit of crucial intelligence.<br /><br />This slip-up was revealed by state home secretary K Nityanandam on Thursday, at an informal meeting chaired by Deputy Prime Minister LK Advani during his visit here.Nityanandam, who is a police officer on deputation to the secretariat, said that intelligence had been received that two sharpshooters, Rafiq and Jameel, had arrived in the city.<br /> <br />Advani had earlier revealed that Central intelligence agencies had told him that there were celebrations in the underworld after Pandya's death. The underworld had also said that although their prime target was protected by security, a very important target, as in Pandya, had been done away with. <br /><br />Also present at the meeting were director-general of Gujarat police K Chakravarthi, Ahmedabad police chief K R Kaushik and Union minister Arun Jaitley, among others. <br /><br />The information about the arrival of the sharpshoooters was passed on to the CID-crime department of the Gujarat police. What the department did with the information is not known. The source of the intelligence is also unknown, but presumably it was the Mumbai police.<br />Analysts point out that Haren Pandya did not figure in the threat perception of the police, and therefore, when this intelligence was received, nobody thought that a security cover should be extended to him.<br /><br />''Unfortunately, the official apparatus has been concerned mostly with Narendra Modi and his security arrangement. It failed to appreciate the danger to Pandya and he was a sitting duck,'' said a source. He added: ''Every time such intelligence is received, the chief minister's security is upgraded.''<br /><br />It is clear now that Pandya was shot dead by a hired killer sent by the underworld, but at whose behest is not yet known. ''The real issue is who gave the <span style="""" font-style:="""" italic="""">supari</span> and why,'' said a police officer. <br /><br />Analysts aver that the hired assassin may have fled the state by now. ''He got an unexpected opportunity because for two hours nobody came forward to publicise Pandya's killing,'' said an analyst.</div> </div>"	1
"KOLKATA: The death of a stabbing victim sparked mob fury at The Assembly of God Church Hospital on Sunday. According to OC, Park Street police station, Faiyaz Ahmed Khan, five persons were arrested for damaging hospital property and rioting.The hospital authorities said that Mansur Ali, 38, was admitted there on Friday night after he and his fellow businessman Tasvir Ahmed Khan were stabbed at Rafi Ahmed Kidwai Road in the New Market police station area.Both had multiple wounds in their backs. Khan died on Saturday morning, while Ali succumbed to his injuries on Sunday at the intensive care unit. Around 12.15 pm, a mob attacked the hospital. Two persons entered the hospital and smashed window panes, air conditioners and glass at the reception counter and even tore a holy book kept near the entrance. According to hospital director Dr Lily Jacob David, nine vehicles including two ambulances were destroyed. ""We admitted both the patients on humanitarian ground without even taking any advance which we normally do. We offered them the best possible treatment. The patient''s relatives asked for a concession and we agreed. I do not understand the reason for this violent behaviour,"" she said.According to the hospital authorities, Ali''s relatives wanted that the body be handed over to them. ""This is related to a murder case. Only the police can take away the body for post-mortem. After that, the body is handed over to the relatives,""Dr Shah Nawaz of the emergency department said. ""The patient''s relatives had settled the bills and they had no complaints. They were waiting for the body. Suddenly, they became violent and went on the rampage,"" he recalled.Ali''s relatives complained of negligence on the part of hospital authorities. They were further agitated when they were handed a bill amounting to Rs 35,000, just for emergency treatment. ""We pleaded with the hospital authorities for a concession but they did not relent,"" said a relative.Meanwhile, police claimed that they had identified the assassins of the Khan and Ali. According to DC (central) Zulfiquar Khan, before dying Ali had named the person who stabbed him. ""We have sent a team to Ghaziabad to track the culprit,"" said Hasan.Khan and Ali, residents of Topsia, were partners in a leather business. They owed money to their business associates in Ghaziabad with who they had an altercation over payment. Police suspected this to be the reason for the attack. According to OC, Park Street police station, Faiyaz Ahmed Khan, five persons were arrested for damaging hospital property and rioting.The hospital authorities said that Mansur Ali, 38, was admitted there on Friday night after he and his fellow businessman Tasvir Ahmed Khan were stabbed at Rafi Ahmed Kidwai Road in the New Market police station area. Both had multiple wounds in their backs. Khan died on Saturday morning, while Ali succumbed to his injuries on Sunday at the intensive care unit. Around 12.15 pm, a mob attacked the hospital. Two persons entered the hospital and smashed window panes, airconditioners and glass at the reception counter and even tore a holy book kept near the entrance. According to hospital director Dr Lily Jacob David, nine vehicles including two ambulances were destroyed. ""We admitted both the patients on humanitarian ground without even taking any advance which we normally do. We offered them the best possible treatment. The patient''s relatives asked for a concession and we agreed. I do not understand the reason for this violent behaviour,"" she said.According to the hospital authorities, Ali''s relatives wanted that the body be handed over to them. ""This is related to a murder case. Only the police can take away the body for post-mortem. After that, the body is handed over to the relatives,""Dr Shah Nawaz of the emergency department said. ""The patient''s relatives had settled the bills and they had no complaints. They were waiting for the body. Suddenly, they became violent and went on the rampage,"" he recalled.Ali''s relatives complained of negligence on the part of hospital authorities. They were further agitated when they were handed a bill amounting to Rs 35,000, just for emergency treatment. ""We pleaded with the hospital authorities for a concession but they did not relent,"" said a relative.Meanwhile, police claimed that they had identified the assassins of the Khan and Ali. According to DC (central) Zulfiquar Khan, before dying Ali had named the person who stabbed him. ""We have sent a team to Ghaziabad to track the culprit,"" said Hasan.Khan and Ali, residents of Topsia, were partners in a leather business. They owed money to their business associates in Ghaziabad with who they had an altercation over payment. Police suspected this to be the reason for the attack."	1
"SHIMLA: The youth are not happy with the state of affairs in the state and are taking the pre-poll promises of different parties with a pinch of salt.By and large, they have three grievances. One, industries are dying in the state and there are very few jobs. Two, they find casteism worrying and say there are fewer jobs for the unreserved categories because of the quota policy.And three, even basic facilities like roads, water and power are lacking in the state.The youth are not happy with the level of campaigning by political parties, which are making personal allegations to win votes. They want a government which would make day-to-day living less of a struggle.Says Tilak Raj, a student of Himachal Pradesh University, ""The political leaders know they won''t fulfil their promises of stability, development and peace. But they talk about these things before very election. Being a student, my main concern is employment opportunities. Industries are dying in Himachal and young people like me don''t know what to do after graduation.""Sunil and Naresh, students of Kortshera College, also find the lack of job opportunities frustrating. ""Himachal is crying out for development. Casteism looms large over everyday business. Only people of the reserved categories are getting benefits because of the reservation policy. There are hardly any jobs in the state. Educated Himachali youth have to go to other states to find work because our state doesn''t offer them anything."""	0
BATHINDA: Thousands of students of Punjab Technical University (PTU) are in a quandary following cancellation of nine papers after leakage of question papers in different towns of Punjab and Rajasthan. They have no official information about the papers that have been cancelled nor they have been issued a new date sheet.A report published in The Times of India on March 31 about the leakage of nine papers by a racket spreading over Punjab and Rajasthan before the start of PTU examinations had sent thousands of students in a tizzy.Though the university had reportedly decided to cancel all the nine papers after receiving a report from Bathinda police, the list of subjects whose papers have been cancelled was not available at the PTU centres till Saturday evening.The PTU authorities denied to divulge anything further in this regard asking students as well as mediapersons to contact the PTU centres. Investigation by TOI revealed that in a communique to the PTU last week, the Bathinda police had written to the university regarding the leakage of following papers: Developing Desktop & Database Application with V-B (MSc,IT-IInd semester), Website Development (MSc-IInd semester), Application Development (MSc-IIIrd semester), Enterprising Java Development (Msc IIIrd semester), Programming in Freesharp (MSc-IIIrd semester), C,C++(PGDCA-Ist semester), Soft Engineering RD BMS development with Oracle (PGDCA-Ist semester), Data Structure (PGDCA-IInd semester) and Developing Application and Applets with Java (PGDCS-IInd semester).The investigation into the paper leakage case, on the other hand, came to a virtual standstill on Saturday. While four accused, Baldeep Singh and Ravinder Singh of Bathinda, Sukhpal Singh of Chandigarh and Sanjiv Kumar of Sunam, who were arrested by the Bathinda police, were granted bail on Saturday, the court stayed the arrest of the alleged kingpins of the gang till April 19.Sources in the Bathinda police revealed that one Akshay Kumar, the incharge of a PTU centre at Hanumangarh in Rajasthan, allegedly supplied question papers to various cyber cafes in Punjab, Rajasthan and Gujarat for a hefty amount. Police were expecting to reach at the bottom of the racket after interrogating Akshay and his one accomplice but the arrest of both the accused was stayed after they reached the court of additional session judge, Bathinda.	0
HOSHIARPUR: Does it matter whether the BJP-SAD combine retains power or the Congress wrests it from them in the forthcoming Municipal Committee (MC) elections on Sunday? If one goes with the majority vote then people care less for who wins or loses. The obvious reason being the pathetic condition of the city.With the city almost bearing the look of one big garbage can strewn all over, citizens of Hoshiarpur are almost unanimous in their opinion that whosoever comes into power things will remain the same.''What difference will it make if the present lot of MC's is changed? My children will get the same unhygienic water, I'll be driving on the same pot-holed roads and there would be uncleared garbage lying in my neighbourhood,'' says Dr Juneja, a private practitioner.While the two main parties, the BJP-SAD combine and the Congress, remain locked in rhetoric in an attempt to establish political supremacy, the fact of the matter is that none of the parties are fighting elections on local issues. None of them have released a local manifesto. ''Who cares if an epidemic happens due to the filth in the city. The Dusherra ground resembles more of a garbage dump,'' says Vishal Saini, a businessman. There is not even a single park where one can go and take a walk in the evening, he adds.A round of the city actually establishes the fact that no political party has taken up the issue of upgrading living standards of the people. Safe drinking water, better sanitation and improved roads doe not not figure in any political parties' agenda.There is no place to park your car if you go to Ghanta Ghar or anywhere in the city, says Amit Goel, an engineer. Stray cattle roams around the Gaushala bazaar and rotten fruits and vegetables cover the road in certain parts, he adds. While the BJP-SAD combine and the Congress remain busy calculating combinations and permutations of how to muster votes in various wards, peoples issues seem to be the last thing on their mind.	1
"NEW DELHI: Unfazed by the Severe Acute Respiratory Syndrome (SARS) raging in China, Defence Minister George Fernandes is all set to embark on his week-long path-breaking visit to China from April 20. The visit of Fernandes, who has severely criticised China in the past, will set the agenda for the visit of Prime Minister Atal Bihari Vajpayee to Beijing later in the year. Fernandes will also raise Indian concerns about the continuing Chinese help to Pakistan''s nuclear and ballistic missile programmes, as also its mounting military presence in the Bay of Bengal. New Delhi is also keen to accelerate the delineation of the 4,057-km-long Line of Actual Control (LAC) to settle the complicated border dispute with China. ""During the visit, Fernandes will hold talks with his Chinese counterpart, General Cao Gangchuan, and other leaders. He will also visit military establishments around Beijing and Shanghai,"" said an official. This will be the first visit of an Indian defence minister to China since Sharad Pawar in 1992. Fernandes will be accompanied by defence secretary Subir Datta and other senior officials from the defence ministry and the three Services."	0
LUCKNOW: The government has detected ''fake widows'' and others availing themselves of pension schemes for the past several years and issued instructions for the recovery of money taken by them. As of now, as much as Rs 2.85 lakh is to be recovered from them.Of them, three women from Faizabad and 19 from Rae Bareli, were availing widow pensions for the past several years.Besides, officials have also identified thousands of people all over the state who were taking benefits from various welfare schemes started by the state. During preliminary investigation, it also came to light that many people were availing themselves benefit on the name of those dead, said an official of the state.It is interesting to note that the Mritak Sangh (the association to take up the cause of those alive but declared dead in the government records) has urged the President of India to look into the complains of the Sangh and has even threatened to sit on dharna. According to official information, this year 67,703 people were sanctioned old-age and kisan pensions and to another 119,704 people Rs 17.086 crore had been distributed. The officials concerned were told to complete this job by organising special camps in the state. For this purpose, 222 supervisors and 315 assistant development officers were put on the job, said an official of the government. Till now, the government had distributed as much as Rs 184.58 crore for the old-age and Kisan pension schemes, said the official.	0
